id;name;source_id;node_id;lat;long;country_code;comment;param;uncertainty;method;tags
N_1291_S_LMGN;None;['N_1291_S_LMGN'];['N_1291_S_LMGN'];50.88085;3.73048;BE;None;{'nuts_id_1': 'BE2', 'nuts_id_2': 'BE23', 'nuts_id_3': 'BE235'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
N_1294_S_LMGN;None;['N_1294_S_LMGN'];['N_1294_S_LMGN'];51.39556;4.69468;BE;None;{'nuts_id_1': 'BE2', 'nuts_id_2': 'BE21', 'nuts_id_3': 'BE211'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
N_1296_S_LMGN;None;['N_1296_S_LMGN'];['N_1296_S_LMGN'];48.63445;5.12492;FR;None;{'nuts_id_1': 'FRF', 'nuts_id_2': 'FRF3', 'nuts_id_3': 'FRF32'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
N_1313_S_LMGN;None;['N_1313_S_LMGN'];['N_1313_S_LMGN'];43.39249;26.56202;BG;None;{'nuts_id_1': 'BG3', 'nuts_id_2': 'BG32', 'nuts_id_3': 'BG324'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
NutsCons_1330;None;['NutsCons_1330'];['NutsCons_1330'];46.458599;26.823484;RO;None;{'nuts_id_1': 'RO2', 'nuts_id_2': 'RO21', 'nuts_id_3': 'RO211'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
NutsCons_1045;None;['NutsCons_1045'];['NutsCons_1045'];46.535166;27.815973;RO;None;{'nuts_id_1': 'RO2', 'nuts_id_2': 'RO21', 'nuts_id_3': 'RO216'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
N_1323_S_LMGN;None;['N_1323_S_LMGN'];['N_1323_S_LMGN'];44.60675;25.99955;RO;None;{'nuts_id_1': 'RO3', 'nuts_id_2': 'RO31', 'nuts_id_3': 'RO322'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
N_1327_S_LMGN;None;['N_1327_S_LMGN'];['N_1327_S_LMGN'];46.14745;24.54761;RO;None;{'nuts_id_1': 'RO1', 'nuts_id_2': 'RO12', 'nuts_id_3': 'RO126'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
N_1330_S_LMGN;None;['N_1330_S_LMGN'];['N_1330_S_LMGN'];45.04339;25.63397;RO;None;{'nuts_id_1': 'RO3', 'nuts_id_2': 'RO31', 'nuts_id_3': 'RO313'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
NutsCons_102;None;['NutsCons_102'];['NutsCons_102'];42.439284;27.42055;BG;None;{'nuts_id_1': 'BG3', 'nuts_id_2': 'BG34', 'nuts_id_3': 'BG341'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
N_1355_S_LMGN;None;['N_1355_S_LMGN'];['N_1355_S_LMGN'];46.29173;4.83779;FR;None;{'nuts_id_1': 'FRK', 'nuts_id_2': 'FRK2', 'nuts_id_3': 'FRK21'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
N_1357_S_LMGN;None;['N_1357_S_LMGN'];['N_1357_S_LMGN'];47.11222;-0.84338;FR;None;{'nuts_id_1': 'FRG', 'nuts_id_2': 'FRG0', 'nuts_id_3': 'FRG02'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
SEQ_15568_p;None;['SEQ_15568_p'];['SEQ_15568_p'];46.72142;-1.41919;FR;None;{'nuts_id_1': 'FRG', 'nuts_id_2': 'FRG0', 'nuts_id_3': 'FRG05'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
N_1360_S_LMGN;None;['N_1360_S_LMGN'];['N_1360_S_LMGN'];45.2232;0.51913;FR;None;{'nuts_id_1': 'FRI', 'nuts_id_2': 'FRI1', 'nuts_id_3': 'FRI11'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
N_1374_S_LMGN;None;['N_1374_S_LMGN'];['N_1374_S_LMGN'];44.99367;0.11562;FR;None;{'nuts_id_1': 'FRI', 'nuts_id_2': 'FRI1', 'nuts_id_3': 'FRI11'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
SEQ_15595_p;None;['SEQ_15595_p'];['SEQ_15595_p'];44.89258;-0.60716;FR;None;{'nuts_id_1': 'FRI', 'nuts_id_2': 'FRI1', 'nuts_id_3': 'FRI12'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
N_1379_S_LMGN;None;['N_1379_S_LMGN'];['N_1379_S_LMGN'];47.26702;8.70833;CH;None;{'nuts_id_1': 'CH0', 'nuts_id_2': 'CH04', 'nuts_id_3': 'CH040'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
NutsCons_565;None;['NutsCons_565'];['NutsCons_565'];55.802751;12.088787;DK;None;{'nuts_id_1': 'DK0', 'nuts_id_2': 'DK01', 'nuts_id_3': 'DK013'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
NutsCons_350;None;['NutsCons_350'];['NutsCons_350'];49.040426;16.498954;CZ;None;{'nuts_id_1': 'CZ0', 'nuts_id_2': 'CZ06', 'nuts_id_3': 'CZ064'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
N_1426_S_LMGN;None;['N_1426_S_LMGN'];['N_1426_S_LMGN'];49.21616;1.68145;FR;None;{'nuts_id_1': 'FRD', 'nuts_id_2': 'FRD2', 'nuts_id_3': 'FRD21'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
NutsCons_871;None;['NutsCons_871'];['NutsCons_871'];43.649511;3.208997;FR;None;{'nuts_id_1': 'FRJ', 'nuts_id_2': 'FRJ1', 'nuts_id_3': 'FRJ13'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
NutsCons_1068;None;['NutsCons_1068'];['NutsCons_1068'];40.699197;-8.633306;PT;None;{'nuts_id_1': 'PT1', 'nuts_id_2': 'PT16', 'nuts_id_3': 'PT16D'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
N_1469_S_LMGN;None;['N_1469_S_LMGN'];['N_1469_S_LMGN'];42.37593;-7.97414;ES;None;{'nuts_id_1': 'ES1', 'nuts_id_2': 'ES11', 'nuts_id_3': 'ES113'};{'nuts_id_1': 0, 'nuts_id_2': 0, 'nuts_id_3': 0};{'nuts_id_1': 'M_Consumers.add_Nuts_Num()', 'nuts_id_2': 'M_Consumers.add_Nuts_Num()', 'nuts_id_3': 'M_Consumers.add_Nuts_Num()'};{}
